Unnamed: 0,movie_id,title,genres,year,clean_title,genres_list,text_for_bert,cluster
664,670,"World of Apu, The (Apur Sansar) (1959)",Drama,1959.0,"World of Apu, The (Apur Sansar)",['Drama'],world apu apur sansar drama,10
665,671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,1996.0,Mystery Science Theater 3000: The Movie,"['Comedy', 'Sci-Fi']",mystery science theater movie comedy scifi,9
666,672,Tarantella (1995),Drama,1995.0,Tarantella,['Drama'],tarantella drama,10
667,673,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,1996.0,Space Jam,"['Adventure', 'Animation', ""Children's"", 'Comedy', 'Fantasy']",space jam adventure animation childrens comedy fantasy,4
668,674,Barbarella (1968),Adventure|Sci-Fi,1968.0,Barbarella,"['Adventure', 'Sci-Fi']",barbarella adventure scifi,5
669,675,Hostile Intentions (1994),Action|Drama|Thriller,1994.0,Hostile Intentions,"['Action', 'Drama', 'Thriller']",hostile intentions action drama thriller,8
670,676,They Bite (1996),Drama,1996.0,They Bite,['Drama'],bite drama,3
671,678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,1993.0,Some Folks Call It a Sling Blade,"['Drama', 'Thriller']",folks call sling blade drama thriller,3
672,679,"Run of the Country, The (1995)",Drama,1995.0,"Run of the Country, The",['Drama'],run country drama,10
673,680,Alphaville (1965),Sci-Fi,1965.0,Alphaville,['Sci-Fi'],alphaville scifi,3
674,681,Clean Slate (Coup de Torchon) (1981),Crime,1981.0,Clean Slate (Coup de Torchon),['Crime'],clean slate coup de torchon crime,1
675,682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,1994.0,Tigrero: A Film That Was Never Made,"['Documentary', 'Drama']",tigrero film never made documentary drama,6
676,683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary,1993.0,"Eye of Vichy, The (Oeil de Vichy, L')",['Documentary'],eye vichy oeil de vichy l documentary,1
677,684,Windows (1980),Drama,1980.0,Windows,['Drama'],windows drama,3
678,685,It's My Party (1995),Drama,1995.0,It's My Party,['Drama'],party drama,10
679,687,Country Life (1994),Drama|Romance,1994.0,Country Life,"['Drama', 'Romance']",country life drama romance,11
680,688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,1995.0,Operation Dumbo Drop,"['Action', 'Adventure', 'Comedy', 'War']",operation dumbo drop action adventure comedy war,12
681,690,"Promise, The (Versprechen, Das) (1994)",Romance,1994.0,"Promise, The (Versprechen, Das)",['Romance'],promise versprechen das romance,1
682,691,Mrs. Winterbourne (1996),Comedy|Romance,1996.0,Mrs. Winterbourne,"['Comedy', 'Romance']",mrs winterbourne comedy romance,11
683,692,Solo (1996),Action|Sci-Fi|Thriller,1996.0,Solo,"['Action', 'Sci-Fi', 'Thriller']",solo action scifi thriller,8
684,693,Under the Domin Tree (Etz Hadomim Tafus) (1994),Drama,1994.0,Under the Domin Tree (Etz Hadomim Tafus),['Drama'],domin tree etz hadomim tafus drama,1
685,694,"Substitute, The (1996)",Action,1996.0,"Substitute, The",['Action'],substitute action,3
686,695,True Crime (1995),Mystery|Thriller,1995.0,True Crime,"['Mystery', 'Thriller']",true crime mystery thriller,8
687,696,Butterfly Kiss (1995),Thriller,1995.0,Butterfly Kiss,['Thriller'],butterfly kiss thriller,14
688,697,Feeling Minnesota (1996),Drama|Romance,1996.0,Feeling Minnesota,"['Drama', 'Romance']",feeling minnesota drama romance,3
689,698,Delta of Venus (1994),Drama,1994.0,Delta of Venus,['Drama'],delta venus drama,10
690,699,To Cross the Rubicon (1991),Drama,1991.0,To Cross the Rubicon,['Drama'],cross rubicon drama,3
691,700,Angus (1995),Comedy,1995.0,Angus,['Comedy'],angus comedy,2
692,701,Daens (1992),Drama,1992.0,Daens,['Drama'],daens drama,3
693,702,Faces (1968),Drama,1968.0,Faces,['Drama'],faces drama,14
694,703,Boys (1996),Drama,1996.0,Boys,['Drama'],boys drama,10
695,704,"Quest, The (1996)",Action|Adventure,1996.0,"Quest, The","['Action', 'Adventure']",quest action adventure,12
696,705,Cosi (1996),Comedy,1996.0,Cosi,['Comedy'],cosi comedy,1
697,706,Sunset Park (1996),Drama,1996.0,Sunset Park,['Drama'],sunset park drama,14
698,707,Mulholland Falls (1996),Crime|Film-Noir|Thriller,1996.0,Mulholland Falls,"['Crime', 'Film-Noir', 'Thriller']",mulholland falls crime filmnoir thriller,8
699,708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,1996.0,"Truth About Cats & Dogs, The","['Comedy', 'Romance']",truth cats dogs comedy romance,2
700,709,Oliver & Company (1988),Animation|Children's,1988.0,Oliver & Company,"['Animation', ""Children's""]",oliver company animation childrens,4
701,710,Celtic Pride (1996),Comedy,1996.0,Celtic Pride,['Comedy'],celtic pride comedy,2
702,711,Flipper (1996),Adventure|Children's,1996.0,Flipper,"['Adventure', ""Children's""]",flipper adventure childrens,4
703,712,Captives (1994),Drama,1994.0,Captives,['Drama'],captives drama,3
704,713,Of Love and Shadows (1994),Drama,1994.0,Of Love and Shadows,['Drama'],love shadows drama,14
705,714,Dead Man (1995),Western,1995.0,Dead Man,['Western'],dead man western,3
706,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama,1995.0,"Horseman on the Roof, The (Hussard sur le toit, Le)",['Drama'],horseman roof hussard sur le toit le drama,1
707,716,Switchblade Sisters (1975),Crime,1975.0,Switchblade Sisters,['Crime'],switchblade sisters crime,14
708,717,Mouth to Mouth (Boca a boca) (1995),Comedy,1995.0,Mouth to Mouth (Boca a boca),['Comedy'],mouth mouth boca boca comedy,2
709,718,"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi,1993.0,"Visitors, The (Les Visiteurs)","['Comedy', 'Sci-Fi']",visitors les visiteurs comedy scifi,1
710,719,Multiplicity (1996),Comedy,1996.0,Multiplicity,['Comedy'],multiplicity comedy,14
711,720,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,1996.0,Wallace & Gromit: The Best of Aardman Animation,['Animation'],wallace gromit best aardman animation animation,4
712,721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama,1995.0,Halfmoon (Paul Bowles - Halbmond),['Drama'],halfmoon paul bowles halbmond drama,10
713,722,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary,1995.0,"Haunted World of Edward D. Wood Jr., The",['Documentary'],haunted world edward wood jr documentary,6
714,723,Two Friends (1986),Drama,1986.0,Two Friends,['Drama'],two friends drama,14
715,724,"Craft, The (1996)",Drama|Horror,1996.0,"Craft, The","['Drama', 'Horror']",craft drama horror,8
716,725,"Great White Hype, The (1996)",Comedy,1996.0,"Great White Hype, The",['Comedy'],great white hype comedy,2
717,726,Last Dance (1996),Drama,1996.0,Last Dance,['Drama'],last dance drama,10
718,727,War Stories (1995),Documentary,1995.0,War Stories,['Documentary'],war stories documentary,6
719,728,Cold Comfort Farm (1995),Comedy,1995.0,Cold Comfort Farm,['Comedy'],cold comfort farm comedy,2
720,729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,1995.0,"Institute Benjamenta, or This Dream People Call Human Life",['Drama'],institute benjamenta dream people call human life drama,10
721,730,"Low Life, The (1994)",Drama,1994.0,"Low Life, The",['Drama'],low life drama,10
722,731,Heaven's Prisoners (1996),Mystery|Thriller,1996.0,Heaven's Prisoners,"['Mystery', 'Thriller']",heavens prisoners mystery thriller,3
723,732,Original Gangstas (1996),Crime,1996.0,Original Gangstas,['Crime'],original gangstas crime,12
724,733,"Rock, The (1996)",Action|Adventure|Thriller,1996.0,"Rock, The","['Action', 'Adventure', 'Thriller']",rock action adventure thriller,8
725,734,Getting Away With Murder (1996),Comedy,1996.0,Getting Away With Murder,['Comedy'],getting away murder comedy,0
726,735,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror,1994.0,Cemetery Man (Dellamorte Dellamore),"['Comedy', 'Horror']",cemetery man dellamorte dellamore comedy horror,9
727,736,Twister (1996),Action|Adventure|Romance|Thriller,1996.0,Twister,"['Action', 'Adventure', 'Romance', 'Thriller']",twister action adventure romance thriller,8
728,737,Barb Wire (1996),Action|Sci-Fi,1996.0,Barb Wire,"['Action', 'Sci-Fi']",barb wire action scifi,3
729,738,"Garcu, Le (1995)",Drama,1995.0,"Garcu, Le",['Drama'],garcu le drama,1
730,739,Honigmond (1996),Comedy,1996.0,Honigmond,['Comedy'],honigmond comedy,2
731,741,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi,1995.0,Ghost in the Shell (Kokaku kidotai),"['Animation', 'Sci-Fi']",ghost shell kokaku kidotai animation scifi,5
732,742,Thinner (1996),Horror|Thriller,1996.0,Thinner,"['Horror', 'Thriller']",thinner horror thriller,3
733,743,Spy Hard (1996),Comedy,1996.0,Spy Hard,['Comedy'],spy hard comedy,0
734,744,Brothers in Trouble (1995),Drama,1995.0,Brothers in Trouble,['Drama'],brothers trouble drama,3
735,745,"Close Shave, A (1995)",Animation|Comedy|Thriller,1995.0,"Close Shave, A","['Animation', 'Comedy', 'Thriller']",close shave animation comedy thriller,9
736,746,Force of Evil (1948),Film-Noir,1948.0,Force of Evil,['Film-Noir'],force evil filmnoir,5
737,747,"Stupids, The (1996)",Comedy,1996.0,"Stupids, The",['Comedy'],stupids comedy,0
738,748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,1996.0,"Arrival, The","['Action', 'Sci-Fi', 'Thriller']",arrival action scifi thriller,8
739,749,"Man from Down Under, The (1943)",Drama,1943.0,"Man from Down Under, The",['Drama'],man drama,14
740,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,1963.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"['Sci-Fi', 'War']",dr strangelove learned stop worrying love bomb scifi war,12
741,751,Careful (1992),Comedy,1992.0,Careful,['Comedy'],careful comedy,3
742,752,Vermont Is For Lovers (1992),Comedy|Romance,1992.0,Vermont Is For Lovers,"['Comedy', 'Romance']",vermont lovers comedy romance,11
743,753,"Month by the Lake, A (1995)",Comedy|Drama,1995.0,"Month by the Lake, A","['Comedy', 'Drama']",month lake comedy drama,10
744,754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children's,1995.0,Gold Diggers: The Secret of Bear Mountain,"['Adventure', ""Children's""]",gold diggers secret bear mountain adventure childrens,4
745,755,Kim (1950),Children's|Drama,1950.0,Kim,"[""Children's"", 'Drama']",kim childrens drama,10
746,756,Carmen Miranda: Bananas Is My Business (1994),Documentary,1994.0,Carmen Miranda: Bananas Is My Business,['Documentary'],carmen miranda bananas business documentary,6
747,757,Ashes of Time (1994),Drama,1994.0,Ashes of Time,['Drama'],ashes time drama,3
748,758,"Jar, The (Khomreh) (1992)",Drama,1992.0,"Jar, The (Khomreh)",['Drama'],jar khomreh drama,10
749,759,Maya Lin: A Strong Clear Vision (1994),Documentary,1994.0,Maya Lin: A Strong Clear Vision,['Documentary'],maya lin strong clear vision documentary,3
750,760,Stalingrad (1993),War,1993.0,Stalingrad,['War'],stalingrad war,12
751,761,"Phantom, The (1996)",Adventure,1996.0,"Phantom, The",['Adventure'],phantom adventure,12
752,762,Striptease (1996),Comedy|Crime,1996.0,Striptease,"['Comedy', 'Crime']",striptease comedy crime,0
753,763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Drama,1996.0,"Last of the High Kings, The (a.k.a. Summer Fling)",['Drama'],last high kings aka summer fling drama,3
754,764,Heavy (1995),Drama|Romance,1995.0,Heavy,"['Drama', 'Romance']",heavy drama romance,11
755,765,Jack (1996),Comedy|Drama,1996.0,Jack,"['Comedy', 'Drama']",jack comedy drama,2
756,766,I Shot Andy Warhol (1996),Drama,1996.0,I Shot Andy Warhol,['Drama'],shot andy warhol drama,2
757,767,"Grass Harp, The (1995)",Drama,1995.0,"Grass Harp, The",['Drama'],grass harp drama,10
758,768,Someone Else's America (1995),Drama,1995.0,Someone Else's America,['Drama'],someone elses america drama,14
759,769,Marlene Dietrich: Shadow and Light (1996),Documentary,1996.0,Marlene Dietrich: Shadow and Light,['Documentary'],marlene dietrich shadow light documentary,6
760,770,Costa Brava (1946),Drama,1946.0,Costa Brava,['Drama'],costa brava drama,10
761,771,"Vie est belle, La (Life is Rosey) (1987)",Comedy|Drama,1987.0,"Vie est belle, La (Life is Rosey)","['Comedy', 'Drama']",vie est belle la life rosey comedy drama,1
762,772,Quartier Mozart (1992),Comedy,1992.0,Quartier Mozart,['Comedy'],quartier mozart comedy,1
763,773,Touki Bouki (Journey of the Hyena) (1973),Drama,1973.0,Touki Bouki (Journey of the Hyena),['Drama'],touki bouki journey hyena drama,1
764,774,Wend Kuuni (God's Gift) (1982),Drama,1982.0,Wend Kuuni (God's Gift),['Drama'],wend kuuni gods gift drama,10
765,775,Spirits of the Dead (Tre Passi nel Delirio) (1968),Horror,1968.0,Spirits of the Dead (Tre Passi nel Delirio),['Horror'],spirits dead tre passi nel delirio horror,1
766,776,Babyfever (1994),Comedy|Drama,1994.0,Babyfever,"['Comedy', 'Drama']",babyfever comedy drama,7
767,777,Pharaoh's Army (1995),War,1995.0,Pharaoh's Army,['War'],pharaohs army war,12
768,778,Trainspotting (1996),Drama,1996.0,Trainspotting,['Drama'],trainspotting drama,10
769,779,'Til There Was You (1997),Drama|Romance,1997.0,'Til There Was You,"['Drama', 'Romance']",til drama romance,1
770,780,Independence Day (ID4) (1996),Action|Sci-Fi|War,1996.0,Independence Day (ID4),"['Action', 'Sci-Fi', 'War']",independence day id action scifi war,12
771,781,Stealing Beauty (1996),Drama,1996.0,Stealing Beauty,['Drama'],stealing beauty drama,14
772,782,"Fan, The (1996)",Thriller,1996.0,"Fan, The",['Thriller'],fan thriller,3
773,783,"Hunchback of Notre Dame, The (1996)",Animation|Children's|Musical,1996.0,"Hunchback of Notre Dame, The","['Animation', ""Children's"", 'Musical']",hunchback notre dame animation childrens musical,4
774,784,"Cable Guy, The (1996)",Comedy,1996.0,"Cable Guy, The",['Comedy'],cable guy comedy,0
775,785,Kingpin (1996),Comedy,1996.0,Kingpin,['Comedy'],kingpin comedy,0
776,786,Eraser (1996),Action|Thriller,1996.0,Eraser,"['Action', 'Thriller']",eraser action thriller,8
777,787,"Gate of Heavenly Peace, The (1995)",Documentary,1995.0,"Gate of Heavenly Peace, The",['Documentary'],gate heavenly peace documentary,6
778,788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,1996.0,"Nutty Professor, The","['Comedy', 'Fantasy', 'Romance', 'Sci-Fi']",nutty professor comedy fantasy romance scifi,5
779,789,"I, Worst of All (Yo, la peor de todas) (1990)",Drama,1990.0,"I, Worst of All (Yo, la peor de todas)",['Drama'],worst yo la peor de todas drama,1
780,790,An Unforgettable Summer (1994),Drama,1994.0,An Unforgettable Summer,['Drama'],unforgettable summer drama,3
781,791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",Documentary,1995.0,"Last Klezmer: Leopold Kozlowski, His Life and Music, The",['Documentary'],last klezmer leopold kozlowski life music documentary,6
782,792,"Hungarian Fairy Tale, A (1987)",Fantasy,1987.0,"Hungarian Fairy Tale, A",['Fantasy'],hungarian fairy tale fantasy,9
783,793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,1993.0,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),['Drama'],life times antonin artaud en compagnie dantonin artaud drama,1
784,794,Midnight Dancers (Sibak) (1994),Comedy|Drama,1994.0,Midnight Dancers (Sibak),"['Comedy', 'Drama']",midnight dancers sibak comedy drama,7
785,795,Somebody to Love (1994),Drama,1994.0,Somebody to Love,['Drama'],somebody love drama,3
786,796,"Very Natural Thing, A (1974)",Drama,1974.0,"Very Natural Thing, A",['Drama'],natural thing drama,3
787,797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy,1991.0,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La)",['Comedy'],old lady walked sea vieille qui marchait dans la mer la comedy,3
788,798,Daylight (1996),Action|Adventure|Thriller,1996.0,Daylight,"['Action', 'Adventure', 'Thriller']",daylight action adventure thriller,3
789,799,"Frighteners, The (1996)",Comedy|Horror,1996.0,"Frighteners, The","['Comedy', 'Horror']",frighteners comedy horror,9
790,800,Lone Star (1996),Drama|Mystery,1996.0,Lone Star,"['Drama', 'Mystery']",lone star drama mystery,11
791,801,Harriet the Spy (1996),Children's|Comedy,1996.0,Harriet the Spy,"[""Children's"", 'Comedy']",harriet spy childrens comedy,2
792,802,Phenomenon (1996),Drama|Romance,1996.0,Phenomenon,"['Drama', 'Romance']",phenomenon drama romance,11
793,803,Walking and Talking (1996),Romance,1996.0,Walking and Talking,['Romance'],walking talking romance,3
794,804,She's the One (1996),Comedy|Romance,1996.0,She's the One,"['Comedy', 'Romance']",shes one comedy romance,11
795,805,"Time to Kill, A (1996)",Drama,1996.0,"Time to Kill, A",['Drama'],time kill drama,3
796,806,American Buffalo (1996),Drama,1996.0,American Buffalo,['Drama'],american buffalo drama,10
797,807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance,1995.0,"Rendezvous in Paris (Rendez-vous de Paris, Les)","['Comedy', 'Romance']",rendezvous paris rendezvous de paris les comedy romance,1
798,808,Alaska (1996),Adventure|Children's,1996.0,Alaska,"['Adventure', ""Children's""]",alaska adventure childrens,4
799,809,Fled (1996),Action|Adventure,1996.0,Fled,"['Action', 'Adventure']",fled action adventure,3
800,810,Kazaam (1996),Children's|Comedy|Fantasy,1996.0,Kazaam,"[""Children's"", 'Comedy', 'Fantasy']",kazaam childrens comedy fantasy,4
801,811,"Bewegte Mann, Der (1994)",Comedy,1994.0,"Bewegte Mann, Der",['Comedy'],bewegte mann der comedy,1
802,812,Magic Hunter (1994),Drama,1994.0,Magic Hunter,['Drama'],magic hunter drama,10
803,813,Larger Than Life (1996),Comedy,1996.0,Larger Than Life,['Comedy'],larger life comedy,0
804,814,"Boy Called Hate, A (1995)",Drama,1995.0,"Boy Called Hate, A",['Drama'],boy called hate drama,3
805,815,Power 98 (1995),Action|Mystery|Thriller,1995.0,Power 98,"['Action', 'Mystery', 'Thriller']",power action mystery thriller,8
806,816,Two Deaths (1995),Drama,1995.0,Two Deaths,['Drama'],two deaths drama,14
807,818,"Very Brady Sequel, A (1996)",Comedy,1996.0,"Very Brady Sequel, A",['Comedy'],brady sequel comedy,3
808,819,Stefano Quantestorie (1993),Comedy|Drama,1993.0,Stefano Quantestorie,"['Comedy', 'Drama']",stefano quantestorie comedy drama,7
809,820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama,1956.0,"Death in the Garden (Mort en ce jardin, La)",['Drama'],death garden mort en ce jardin la drama,1
